company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
NT Produkter AB,5590537881,2,58,Karlström; Tomas Ingemar,5,1,Snickarmästarn i Stockholm AB|NT Produkter AB|NK Båtservice AB|Nick Work AB|Mästerinvester AB
Sundbyberg Resurs Bygg AB,5569790438,2,37,Mendia Fuentes; Ariel,3,1,Sundbyberg Resurs Bygg AB|TQ - 4 Ess - Fastighets & Kontorsservice|SABOL SERVICE Ekonomisk förening
KRESP Projektledning AB,5590289210,4,56,Espling; Rikard Georg,3,6,Ekonomiska föreningen Skinnarviksringen|KRESP Projektledning AB|Samhällsbyggnadslänken AB
BRFexperterna M&J AB,5569430761,2,61,Widén; Lars Johan,5,4,BRFexperterna M&J AB|Evolvana AB|MJ Hornsberg Holding AB|Marie-Ann Holding AB|Lars Johan W Holding AB
GSAM Installation & Försäljning Aktiebolag,5564774031,3,66,Samuelsson; Nils Erik Anders,2,2,Fastighetsbolaget Strömmingen i Täby AB|GSAM Installation & Försäljning Aktiebolag
TJF Måleri AB,5590953831,3,54,Hoffman; Karl Johan,7,16,TJF Entreprenad AB|JHSM Däck & Bilservice AB|TJF Måleri AB|Gröna Bygget i Sverige AB|Cyntus AB|JLK Konsulter AB|Karl Hoffman Holding AB
Ekengren Bygg AB,5567441695,2,51,Ekengren; Bengt Jonny,1,1,Ekengren Bygg AB
Your Door Systems Scandinavia Aktiebolag,5591054944,3,30,Ellingsen; Karl Oscar Christoffer,1,0,Your Door Systems Scandinavia Aktiebolag
Målerisnabben HGS AB,5569069734,2,61,Güner Strömnes; Håkan,2,2,Målerisnabben HGS AB|Målerisnabben HGS
Unitell Solutions AB,5590608633,2,38,Roodechi Ghods; Behzad,3,3,Unitell Solutions AB|Digital Ögonmedicin Norden AB|Roods Media
ANVESTPRO AB,5591859870,2,46,Andrejeva; Nadezda,2,0,ANVESTPRO AB|Your Appearance by N.Andren
Norrländsk Transport & Gräv Mälardalen AB,5590001086,2,45,Eriksson; Tord Urban Rune,4,5,T Erixon Entreprenad Aktiebolag|Norrländsk Transport & Gräv Mälardalen AB|Alltjänst åtta AB|Handelsbolaget Mockträsk Potatis
Thomas Mårtenssons El AB,5568692932,3,51,Mårtensson; Thomas Göran,2,3,Mårtens Vitvaruservice AB|Thomas Mårtenssons El AB
Entreprenadteknik Stockholm AB,5590719349,5,36,Sigsjö; Emil Mattias,3,6,Entreprenadteknik Stockholm AB|RSSSW Holding AB|EKG Entreprenad & Konsult Gruppen Nacka AB
MIBAB Fastigheter AB,5568488158,2,33,Backman; Gustav Mikael,4,3,gränsvaruhuset AB|MIBAB Fastigheter AB|Mibab Radiovägen AB|Mibab Holding AB
Smart Entreprenad i Sverige AB,5591215388,2,55,Pejic; Boban,1,3,Smart Entreprenad i Sverige AB
S:t Eriks Lås AB,5565744793,3,52,French; Kai Johan,1,4,S:t Eriks Lås AB
O. Nybergs Måleri AB,5569795163,2,32,Nyberg; Jan Fredrik,7,3,Nybergs Kakel & Golv AB|O. Nybergs Måleri AB|Nyberg Constructa AB|Rocket Padel AB|FRN Invest AB|Nyan Nyproduktion 2 AB|NYAN Invest AB
O. Nybergs Måleri AB,5569795163,2,32,Nyberg; Olle Rikard,2,1,Bostadsrättsföreningen Ripvägen|O. Nybergs Måleri AB
MXA Entreprenad AB,5591059851,2,64,Sairanen; Ari Juhani,5,2,MXA Entreprenad AB|Velitas Förvaltning AB|MXA Holding AB|MXA Rental AB
Byggkollektivet i Stockholm AB,5591519854,6,36,Stenius; Johannes Mattias,2,0,Byggkollektivet i Stockholm AB|Stenius Bygg
Byggkollektivet i Stockholm AB,5591519854,6,36,Sjöberg; Sebastian Vidar Gabriel,1,0,Byggkollektivet i Stockholm AB
RGAB Renoveragolv AB,5590587217,3,37,Lindvall; Björn Hans Roberth,4,8,RGAB Renoveragolv AB|Renlokal & Björn AB|Attenda Kommanditbolag|Filip Lindvall AB
Improvement Byggekonomi AB,5568216633,3,56,Larsson; Bengt Sture,2,1,Improvement Byggekonomi AB|Kostnadskonsult Sture Larsson AB
Komsol Stockholm AB,5568051014,2,50,Öjert; Lars Rune Carl,4,2,Komsol Stockholm AB|Bostadsrättsföreningen Koncepthallar Smedby|Lars Öjert Fastighet AB
S-A Gustavsson Service i Nykvarn Aktiebolag,5566360417,2,47,Modén; Sven Joakim,2,5,S-A Gustavsson Service i Nykvarn Aktiebolag|Jocke Modén Bygg & Service
PG Roads AB,5568827603,2,50,Johansson; Patrik Gunnar,10,1,SME Södertörns Miljöenergi Aktiebolag|PG's Maskin AB|PG Roads AB|Metu Konsult AB|Funem AB|Diesel Doris AB|Väg-O-Hyra AB|Nacka Spräck & Sprängning AB|Heylin AB|Haninge Asfalt AB
Mickels bygg och konsult AB,5567134001,2,54,Mickels; Bengt Leif Harry,1,2,Mickels bygg och konsult AB
ArkHem - Architecture & Construction AB,5590268412,3,54,Frelin; Sven Anders,2,6,Grymt Mycket Verkstad AB|ArkHem - Architecture & Construction AB
URETEK AB,5569298812,4,45,Laine; Jari Pekka,1,22,URETEK AB
Valdes Bygg AB,5569522286,2,48,Valdes Lobos; Emilio Segundo,2,4,CemCo AB|Valdes Bygg AB
Ängby Glasmästeri & Ramaffär Aktiebolag,5561372607,3,65,Bröms; Arne Mattias,1,1,Ängby Glasmästeri & Ramaffär Aktiebolag
Blank Sterner AB,5569681652,3,54,Blank; Alexander Matthes Theodor,1,0,Blank Sterner AB
H.A.L.E. Ventilation AB,5567757108,2,62,Ek; Agne Vilhelm,1,3,H.A.L.E. Ventilation AB
Fläkt & Reglerteknik i Stockholm AB,5566511902,2,45,Grönlund; Per Jonas,1,6,Fläkt & Reglerteknik i Stockholm AB
Ola Ellis Trädgårdsanläggning AB,5567992804,2,60,Ellis; Ola,1,4,Ola Ellis Trädgårdsanläggning AB
ER Projektpartner AB,5591275689,2,32,Ström; Sven Emanuel,5,8,ER Projektpartner AB|Träpartner stommar AB|PV45 holding AB|ER-PP Holding AB|CM Rickard Holding AB
A4 Production AB,5569670895,2,40,Andersson; Rolf Henrik,1,0,A4 Production AB
A4 Production AB,5569670895,2,40,Dremé Andersson; Minna C K,1,1,A4 Production AB
EM Rör AB,5591342539,3,37,Eliasson; Lars Johan Fredrik,1,0,EM Rör AB
EM Rör AB,5591342539,3,37,Morelius; Johan Karl,2,4,Södertörns Bygg & Konsult AB|EM Rör AB
SKJ Carpentry AB,5568525215,2,42,Jefferson; Steven Keith,1,2,SKJ Carpentry AB
Savalle Entreprenad AB,5569263709,2,46,Savalle; Camilla Maria,1,1,Savalle Entreprenad AB
Savalle Entreprenad AB,5569263709,2,46,Savalle; Viking Emile,1,1,Savalle Entreprenad AB
MP Elektriska i Stockholm AB,5591474837,3,43,Bergström; Joakim Mathias,3,3,MP Elektriska i Stockholm AB|JMB INDUSTRISERVICE AB|Bostadsrättsföreningen Kallsjön i Årsta
MP Elektriska i Stockholm AB,5591474837,3,43,Pettersson; Lars Mikael,1,2,MP Elektriska i Stockholm AB
Staremo Tillgänglighetskonsult AB,5569490609,2,67,Staremo; Bernt Joachim,2,2,Staremo Tillgänglighetskonsult AB|STAREMO ARKITEKTUR & TILLGÄNGLIGHET
Driftia EL AB,5590438684,4,58,Forsén; Mats-Hjalmar,3,12,Cinnoman AB|Driftia EL AB|Haga Elprojekt AB
Driftia EL AB,5590438684,4,58,Almroth; Lars Gunnar Peter,4,4,Driftia Förvaltning Aktiebolag|Driftia EL AB|Pia & Partner Handelsbolag|Driftia Invest AB
Larsen Contracting AB,5568999865,2,46,Larsen; Mads,2,3,Larsen Contracting AB|Cirkus Larsen AB
Kate designstudio AB,5568806029,3,48,Gemzell; Jenny Maria Stellansdotter,1,3,Kate designstudio AB
Fogfria Ytor; Industri- och Försäljningsaktiebolag,5562043165,3,62,Johansson; Erik Börje,1,2,Fogfria Ytor; Industri- och Försäljningsaktiebolag
JEFF fastighetsutveckling AB,5568381320,3,53,Wijkmark; Carl Erik,14,13,JEFF fastighetsutveckling AB|Ljungskär AB|Samhed Fastighets AB|Wijkmark Planering & Placering AB|JEFF fastigheter AB|Hedsam Fastighets AB|Bostadsrättsföreningen 7/7 Hus i Åre|Hus 7 i Åre AB|JEFF holding AB|Svenska Studenthus i Linköping AB|JEFF Intressenter AB|Vintereken AB|Garkast AB
Ulf Nelson Arkitekter AB,5568116296,2,50,Nelson; Ulf Carl Bernhard,4,10,Ulf Nelson Arkitekter AB|A Matter of Form Stockholm AB|UNP Fastigheter AB|UN Entreprenad AB
Nora Consulting Engineers AB,5569821746,3,45,Bandak; Paul,2,3,NCE AB|Nora Consulting Engineers AB
Lugnet Arkitektur AB,5591177372,5,49,Lindström; Hans Joel,11,2,Byggsamordnare i Sverige AB|Lugnet Arkitektur AB|Bostadsrättsföreningen Viste 1|Bostadsrättsföreningen Tunet Björnrike 1|Bostadsrättsföreningen Tunet Björnrike 2|Bostadsrättsföreningen Viste 3|JOJJE INVEST AB|Bostadsrättsföreningen Fjällblicken i Hamra|Bostadsrättsföreningen Viste 2|Duksit Holding AB
Mod:g develop AB,5569737215,4,44,Liljestrand; Lars Olof,5,11,Mod:group Holding AB|Mod:g construct AB|Mod:g Service AB|Mod:g develop AB|Liljestrand STHLM BuildIT AB
Mod:g develop AB,5569737215,4,44,Hebrand; David Magnus,5,14,Mod:group Holding AB|Mod:g construct AB|Mod:g Service AB|Mod:g develop AB|Dilectis AB
Babymå AB,5590347117,3,46,Kronbergs; Guntis,1,0,Babymå AB
DSH AB,5590098579,2,39,Shuler; Olga Volha,2,2,DSH AB|Bostadsrättsförening Stickan
Järfälla Rör AB,5567547392,2,59,Nyborg; Ola Martin,2,2,Sevefjord Consulting AB|Järfälla Rör AB
B.R.S. Väst AB,5569575862,3,54,Rumler; Erik Michael,2,5,B.R.S. Väst AB|Professional Technologies Sweden AB
Lysa Elektriska AB,5591374276,2,46,Gustafsson; Jim Petrus,2,3,Lysa Elektriska AB|Riksbyggen Bostadsrättsförening Tuvehus nr 6
Tre Son Förvaltning AB,5566029368,3,45,Persson; Bengt Jörgen,16,30,Tuve Holding AB|Tuve Bygg Aktiebolag|Tuve Byggservice AB|Tuve Snickeri Aktiebolag|B Persson Förvaltning AB|Tuve KBA AB|Tuve Betongbyggen AB|DESIGN AT SALTHOLMEN AB|Duvedalen Förvaltning AB|Tuve Bygg International Aktiebolag|Omnistaff AB|Tre Son Förvaltning AB|Stensbo Förvaltnings AB|TBP 1 AB|Tuve Projektutveckling AB|Tuve Förvaltning AB
Zachau Design AB,5567038970,2,65,Zachau; Hans Philip Christian,1,3,Zachau Design AB
Armada Sign AB,5590013800,1,49,M�ller; Fredrik Daniel,4,13,Teneco AB|Mollitia AB|Swebunker AB|Armada Sign AB
Patrik Wiktorssons Byggservice AB,5591634968,2,47,Viktorsson; Rolf Martin Patrik,3,2,Wiktorssons Byggservice AB|Patrik Wiktorssons Byggservice AB|WIKTORSSONS BYGGSERVICE
Emil Lundgren International Aktiebolag,5562271931,2,58,Thimfors; Sven Åke Tomas,9,44,Eitech Electro AB|Emil Lundgren AB|Vinci Energies Nordic Aktiebolag|Actemium Process AB|Actemium Electro AB|INAC Process AB|R-TEKNIK Aktiebolag|Emil Lundgren Process AB|Emil Lundgren International Aktiebolag
Karlatornet Entreprenad AB,5591865554,3,48,Åstenius; Lennart Daniel,13,26,Karlastaden Utveckling AB|Änglagården Fastighetsutveckling AB|Prioritet Serneke Arena Drift och Event AB|Trollhättans Bygg & Industritjänst Aktiebolag|Ledge Ing AB|Serneke Entreprenad AB|Änglagården Holding AB|Bostadsrättsföreningen Karlatornet 1:2|Bostadsrättsföreningen Karlatornet 1:3|Bostadsrättsföreningen Karlatornet 1:4|Karlatornet Entreprenad AB|Bostadsrättsföreningen Karlatornet 1:1
Hagmans Solenergi AB,5563628097,2,49,Hagman; Jonas Patrik,20,17,Jonas Hagman Holding AB|Hagmans Kyl & Energiteknik AB|Hansson & Jakobsson Storkök AB|JM Hagman Consulting AB|Älvsidans fastigheter AB|Tollereds Fastighets Aktiebolag|Stretereds Omsorgshus AB|Hagmans styr & Fastighetsautomation AB|AB Gbg JH Fastigheter|Stretered Magasin AB|Trädgårdsvillan AB|Backalager AB|Energigrossisten i Göteborg AB|Tingstad Förvaltning AB|Stretered Förvaltning AB|Hagman Förvaltning AB|Hagmans Solenergi AB|Stora LarsBengtsgården Utveckling AB|Bostadsrättsföreningen Kvarnhjulet Onsala|HJ Mark & Exploatering AB
AFG Vent AB,5591308969,2,65,Tillqvist; Berith Maria,2,7,Skatås städ och fastighetsservice AB|AFG Vent AB
Cancosta AB,5590501457,2,43,Kr�ger; Sven Bertil,2,12,Cancosta AB|Malte i Sverige Holding AB
Bonden 7 Gustavslund AB,5591050009,5,47,Kaminsky; Joakim Rasmus Olof,10,5,Kjellgren Kaminsky Architecture Aktiebolag|Bonden 7 Bygg AB|POLL arkitektur AB|Bostadsrättsföreningen Bonden 7|BLKK Holding AB|Bonden 7 Gustavslund AB|KKP Utveckling AB|Bonden 7 Holding AB|Kjellgren Kaminsky Brandström Gustavslund AB|Kjellgren Kaminsky Holding AB
Vanox AB,5591990873,2,40,Ammar; Moustafa Hassan Moustafa H,1,1,Vanox AB
Svenska Boställen AB,5591975288,6,61,Pelldén; Thomas Mikael,17,34,ThPeCon AB|Pelldén Fastighetsförvaltning AB|Hyresfastigheter Ugglum Sävedalen AB|Ugglum 5:107 AB|Fastighets AB Vinkelgatan|EM Hotellfastighet AB|Broslättsgatan 6 AB|Entreprenadbolaget Mölndal Dalén 30 AB|Pelldén Fastighet AB|THAN Group AB|Stocken i Karlstad AB|EverydayUse AB|JAPE Projekt AB|Svenska Boställen AB|Boplattan 1 AB|Åhus Ängar AB
AL Nymilsgatan AB,5567903678,4,61,Alexandersson; Christer Lars-Åke,22,45,Alaska Holding Sverige AB|Alaska Real Estate AB|Alaska GBG Aktiebolag|Skärsnäppan AB|Alaska Fastigheter AB|Frihagen AB|Friva Handel Aktiebolag|Alaska Östra 48:18 Aktiebolag|Alaska & Partners AB|Gnilwob Aktiebolag|Aktiebolaget Vilan nr. 100|Flatås Alléer Nordost Ekonomisk förening|Bostadsrättsföreningen Nymil Nordost|Bostadsrättsföreningen Nymil Sydväst|Flatås Alléer Sydväst Ekonomisk förening|Nymil Järnbrott 148:3 AB|AL Nymilsgatan AB|LA Solberga Allé AB|Alaska Retail AB|Nymil Järnbrott 148:4 AB|Alaska 2 AB|Alaska Sisjön 2 AB
Bergsbo Projektutveckling AB,5590567003,2,34,Johansson; Hans-Fredrik,1,0,Bergsbo Projektutveckling AB
Trippel Måleri AB,5592189632,2,34,Gruia; Edward Valentino,1,0,Trippel Måleri AB
Trippel Måleri AB,5592189632,2,34,Dosanu; Ionica Madalin,3,1,Kevins Måleri AB|Trippel Måleri AB|Edvins Bygg & Fastighetsservice AB
Mälarsjö Samhällsfastigheter AB,5592186083,4,60,Dansk; Per Thomas Andreas,5,13,Mälarsjö Samhällsfastigheter AB|Conara Fastighetsutveckling Holding AB|Conara Fastighetsutveckling AB|Conara Fastighetsprojekt AB|Conara Projekt Ronneby 1 AB
Tärnehill Invest AB,5590449970,2,53,Håkansson; Anders Erik,18,12,Jan Håkansson Byggplanering Aktiebolag|Fastighetsbolaget Jolen AB|Saltkällan Exploatering AB|Eklanda Produktions och Fastighetsförvaltning AB|ELMHÅ Byggnads Aktiebolag|Bo Aktivt Särö AB|Ekonomisk förening BonTop Mölnlycke 1|Bostadsrättsföreningen Idrotten i Mölnlycke|Bo Aktivt Sverige Holding AB|Bostadsrättsföreningen Bo Aktivt Tyresö|Åbrinken Holding i Arboga AB|Ekonomisk förening Bo Aktivt Tyresö 1|Bostadsrättsföreningen Strömmen 1|Tärnehill Invest AB|Ekonomisk förening Idrotten i Mölnlycke 1|Bo Aktivt Tyresö AB|Idrotten Mölnlycke AB|BonTop Mölnlycke 2 AB
Canestedt Stenbeck & Videli AB,5569800435,3,37,Canestedt; Karl Johan Bo,2,2,Canestedt Stenbeck & Videli AB|Blacktjärn Aktiebolag
Göteborgs Mark- & Fastighetsexploatör AB,5591968903,4,48,Larsson; Carl Oscar Philip,2,0,Göteborgs Mark- & Fastighetsexploatör AB|COPL Holding AB
Johan Reiver Elektriska AB,5591299838,3,39,Reiver; Lars Johan,1,1,Johan Reiver Elektriska AB
XER Projekt AB,5592003478,3,43,Englund; Klas Gerhard,3,1,XER Projekt AB|XER AB|XER Management AB
XER Projekt AB,5592003478,3,43,Ristov; Robert,3,2,XER Projekt AB|XER AB|XER Management AB
Studio Alight AB,5591480529,3,44,Garneij; Lars Anders Fredrik,3,5,IPcom AB|Studio Alight AB|Bostadsrättsföreningen Skorpionen
Nordicator AB,5568157290,2,62,Levin; Axel Lennart,1,5,Nordicator AB
Stätten Gård AB,5590405790,3,55,Blom; Robert Göran Alexander,3,1,Evensås Bygg AB|Stätten Gård AB|RB Land & Sjötransport
Witthouse AB,5566901038,3,41,Wilhelmsson; Emma Agneta Viktoria,1,0,Witthouse AB
GH Bygg och Fastighet AB,5592340664,3,41,Gustafsson; Björn Jesper Lennart,2,2,GH Bygg och Fastighet AB|REDE Bygg och Fastighet AB
GH Bygg och Fastighet AB,5592340664,3,41,Hanner; Jonas Erik,3,1,GH Bygg och Fastighet AB|Jonslund Fastighetsbolag AB|JH14 - bygg AB
Green Construction i Västsverige Aktiebolag,5591688790,2,47,Johansson; Frank Gerhard,4,3,GRH Byggnadsförvaltning Nr 2 i Västsverige        Aktiebolag|GRH Byggnadsförvaltning i Västsverige Aktiebolag|Green Construction i Västsverige Aktiebolag|Bostadsrättsföreningen Parkhöjden i Floda
Green Construction i Västsverige Aktiebolag,5591688790,2,47,Hedén; Anna Kristina,1,0,Green Construction i Västsverige Aktiebolag
Truci AB,5591528707,3,30,Isaksson; Jenny Sofia,2,0,Truci AB|Berglöfs ide & trädgård AB
Volt & Ampere Väst AB,5569182800,4,46,Erlandsson; Jonas Jan,7,4,Karaten Bygg Väst AB|Karaten Bygg Entreprenad Väst AB|Karaten Bygg Väst Holding AB|Karaten Bygg Väst Fastighets AB|Karaten Bygg Entreprenad Väst Fastighets AB|Karaten Bygg Entreprenad Väst Holding AB|Volt & Ampere Väst AB
Nordic Track; Bridge & Tunnel AB,5569937401,2,51,Corshammar; Pär Åke Mikael,3,3,Nordic Track; Bridge & Tunnel AB|InfraTrack Sweden AB|Perfect Track Sweden
Design Excellence Group AB,5569897845,2,54,Otto; Johan Henrik,1,0,Design Excellence Group AB
UE Byggkonsult AB,5569813479,4,61,Erlandsson; Mona Barbro Gunilla,1,1,UE Byggkonsult AB
UE Byggkonsult AB,5569813479,4,61,Erlandsson; Ulf Gunnar,2,0,UE Byggkonsult AB|UE Byggkonsult
IB CapCreative AB,5590562525,2,52,Bergman; Eva Isabell Margareta,1,1,IB CapCreative AB
Jonsereds Energi o VVS Teknik AB,5591401913,2,56,Woller; Claes Göran Henning,1,7,Jonsereds Energi o VVS Teknik AB
Marcus Maskiner Vargön AB,5590034939,2,43,Hedberg Joelsson; Sven Magnus Marcus,6,6,SMJ Entreprenad AB|SMJ Byggservice Väst AB|Väne-Ryr Fastighet AB|Skogen 530 AB|Marcus Maskiner Vargön AB|MMD Import AB
JoNo Kvalitetsutveckling Aktiebolag,5564665221,3,70,Nordén; Erik Staffan,1,6,JoNo Kvalitetsutveckling Aktiebolag
Acer Projektering AB,5591782890,2,47,Lönn; Dan,1,3,Acer Projektering AB
STOMM ENTERPRISES AB,5591718951,2,40,Karlsson; Carl Michael David,1,1,STOMM ENTERPRISES AB
Keramik & Våtrums Konsult i Göteborg AB,5591829147,2,38,Petersson; Thomas,5,13,Murbiten Plattsättning Aktiebolag|Bostadsrättsföreningen Bäckebol Företagspark|Spinnspö Förvaltning AB|Made for Bike Sweden AB|Keramik & Våtrums Konsult i Göteborg AB
Milsta Design AB,5568445588,2,50,Milsta; Andreas Mats Henrik,1,4,Milsta Design AB
Tomas Fabo Innovative Concepts AB,5569778540,2,69,Fabo; Tomas Tamas,1,1,Tomas Fabo Innovative Concepts AB
Tomas Fabo Innovative Concepts AB,5569778540,2,69,Fabo; Elsa Ingrid Christina S,1,1,Tomas Fabo Innovative Concepts AB
K-Tech Consulting AB,5590369210,2,47,Karlsson; Tommy Kristoffer Johan,2,1,K-Tech Consulting AB|K-Tech Consulting
Skagerrak Bostads AB,5591232375,2,32,Halldin; Gustav Alfred Einar,5,11,More Sailing Seglingsresor AB|Waidmann Jaktresor AB|Brok Östergård 1645|Skagerrak Bostads AB|Ocean of More Holding AB
Skagerrak Bostads AB,5591232375,2,32,Karp; Alexander Hans Robert,4,6,Waidmann Jaktresor AB|Karp Design AB|Get Outside Travels AB|Skagerrak Bostads AB
Hinnovation AB,5567544555,2,47,Egnell; Nils Jörgen,2,4,Stamfast AB|Hinnovation AB
Pagajo AB,5568089154,2,54,Olsson; Lars Peter,13,22,JOAB-Gruppen AB|JOAB Försäljnings Aktiebolag|Tuvebacken Förvaltnings AB|JOAB Fastigheter AB|JOAB Recycling AB|JOAB Jan Olsson AB|Pagajo AB|HMF Sverige AB|JOAB Service AB|Time 4 Padel Göteborg AB|Gunjo AB|Tuvebacken Fastighets AB|HIPAB Holmvägen IndustriPark AB
Frihälls Bygg AB,5590469275,2,66,Hallberg; Åke William,2,1,Frihälls Bygg AB|Kämperöds sommarstugeförening ekonomisk förening
Europa Tak AB,5590495049,2,52,Ek; Claes Karl Stellan,3,7,Golden Security AB|Europa Tak AB|GOLDEN SECURITY
Byggkonsult KviBe AB,5569225187,2,69,Kvist; Axel Bertil,1,19,Byggkonsult KviBe AB
HK Livered AB,5590095831,2,70,Ehrenborg; Håkan Arvid,1,2,HK Livered AB
AVANCERA BYGG & RENOVERING VÄST AB,5566441167,2,56,Sandberg; Ulf,1,6,AVANCERA BYGG & RENOVERING VÄST AB
JoLe Service AB,5591900872,3,41,Kiely; Jonathan Alexander,1,0,JoLe Service AB
AB Hugra,5568371560,2,72,Johansson; Jenn,1,0,AB Hugra
Jerkas Betong o Anläggning AB,5591078281,2,60,Jerkenäs; Görel Margareta,1,0,Jerkas Betong o Anläggning AB
Jerkas Betong o Anläggning AB,5591078281,2,60,Jerkenäs; Ove Patrik,1,1,Jerkas Betong o Anläggning AB
Hälsö Rörläggeri Aktiebolag,5561502021,2,55,Gustafsson; Leif Sune Enar,1,1,Hälsö Rörläggeri Aktiebolag
Hälsö Rörläggeri Aktiebolag,5561502021,2,55,Gustafsson; Elenor Viktoria Louise,1,1,Hälsö Rörläggeri Aktiebolag
Creative Prince 72 AB,5568904758,3,68,Hjertén; Jan Patrik,2,1,Tallbergs Förlag AB|Creative Prince 72 AB
ALL Landelius Koncept AB,5568286552,2,44,Landelius; Ann-Louise Karin,2,1,Charlotte Landelius AB|ALL Landelius Koncept AB
Another Studio Sweden AB,5569068165,3,48,Lidström; Anna Kristina,1,1,Another Studio Sweden AB
Kustutveckling i väst AB,5569189722,2,51,Ljunggren; Sven Jörgen,4,3,MD Marin i Marstrand AB|Altiro Consulting AB|JTL Consulting AB|Kustutveckling i väst AB
Dm montage och bygg AB,5591659460,2,33,Daher; Sleimane,1,0,Dm montage och bygg AB
Dm montage och bygg AB,5591659460,2,33,Daher; Mariam Mouktar,1,0,Dm montage och bygg AB
Neon Lodge AB,5592103658,3,37,Karlsson; Per-Anders Christer,1,0,Neon Lodge AB
Neon Lodge AB,5592103658,3,37,Glahns; Fredrik Michael,2,0,Neon Lodge AB|Henrik Smederöd AB
JA's elektriska AB,5592104763,2,36,Axelsson; Sören Christopher,1,2,JA's elektriska AB
JA's elektriska AB,5592104763,2,36,Johansson; Stig Nicklas,1,0,JA's elektriska AB
LB & TM Fönster AB,5567776546,2,57,Ringwelski; Tomasz Mariusz,1,2,LB & TM Fönster AB
Enquist & Partners AB,5591061212,2,43,Enquist; Dan Peter,2,19,BohusJakt AB|Enquist & Partners AB
Grahn & Co AB,5569351629,2,49,Grahn; Tor Niklas,1,4,Grahn & Co AB
Grahn & Co AB,5569351629,2,49,Grahn; Ingrid Louise,1,3,Grahn & Co AB
Skafferiet kommunikation AB,5569667842,4,50,Skaffman; Stig Olof Stefan,1,0,Skafferiet kommunikation AB
Skafferiet kommunikation AB,5569667842,4,50,Skaffman; Anna Maria Birgitta,2,1,Slättens Vind AB (publ)|Skafferiet kommunikation AB
Colorbring AB,5590951082,2,43,Rajkovic; Milos,1,2,Colorbring AB
Riise & Co Aktiebolag,5563568293,3,60,Riise; Björn Gustaf,1,5,Riise & Co Aktiebolag
Geminata AB,5563010221,3,70,Elfström; Håkan Sigfrid,5,7,Ingenjörsbyrån Andersson & Hultmark Aktiebolag|The Royal Bachelors Club Residence Aktiebolag|Geminata AB|Andersson & Hultmark Aktiebolag|A & H Intressenter Aktiebolag
UPFLOW AB,5569423782,2,29,Martinsson; Charles Patrik,2,1,UPFLOW AB|Knallelands Spelcenter AB
Nylander Arkitektur AB,5564090842,2,65,Nylander; Lars Ola,3,3,Nylander Arkitektur AB|Nod 55 Arkitektur & Konst AB|OLA NYLANDER ARKITEKTKONTOR
Torust AB,5569206039,2,50,Pihl; John André,3,6,Torust AB|Explore Provence Kommanditbolag|Web Info Sverige Handelsbolag
Daniel Holding AB,5569956815,2,34,Torpenlind; Daniel Per Anders,7,14,SMJ Entreprenad AB|SMJ Byggservice Väst AB|Väne-Ryr Fastighet AB|Skogen 530 AB|Daniel Holding AB|MMD Import AB
Ulf Klevbrant AB,5565919197,2,37,Klevbrant; Ulf Robert,3,13,Ulf Klevbrant AB|BABA Group i Göteborg AB|Bensch and Branding Analytics Group AB
Ancher Design AB,5569783227,3,50,Hansen Stenström; Ann-Christin M,2,7,Ancher Design AB|Stenström Holding AB
